PC1,PC2
-1.7607020889727496,1.2280804939972096
0.23735249599602515,0.08432433664967827
0.4219893348781491,-0.31173980924344097
-1.535463905869802,0.14091159469471107
-0.3828459916743297,0.6304950489976471
-2.2691614290353277,0.47787822677229214
-0.39032123035563643,-2.5107342016232326
0.1501517462263337,-1.5058049109241507
0.2527306694392098,-2.5030991572821257
0.18416846794035496,1.2525093422932334
4.099187500952316,1.2043572871810575
-3.0120841947132764,0.28039124875435983
-1.2956819776858428,-0.08838860651909705
-0.7452520702703911,1.2694311484702794
2.324645319819726,-1.4551537822143266
-2.8527923632569037,1.7815163342730858
0.6503198339136028,-0.4381442490184724
0.6522262053940345,-0.0606342930479824
-0.4679112692359514,0.24728501043875897
3.515897284465486,3.4407913971485953
-1.9149043200540665,0.5030458547397709
0.18574760428414222,0.2583281563240929
-1.6719909432836628,-0.5697136027835603
-0.5268316932395615,-0.2309685959252189
1.9584871355995068,-1.3418583774250483
1.272627615420666,-1.3251907940347412
-2.9705627374747454,-1.7708887210118527
-0.23829527358997954,-0.7566806974989134
-1.2326374607259833,2.002791373111219
0.2649206017470587,2.022955429739875
2.199811623867671,-0.6792114716580049
-1.342520812268349,0.8100048090055884
2.9844813157506396,-2.312997147116279
-0.1958864696454552,-1.6629075469721772
0.9898463038343152,2.761457801184038
-1.36334220210134,-2.666941736767592
0.624097144072567,-2.0085589702835125
-0.024988706972459775,2.909004147599517
-1.2008503239678217,-3.1618401171239565
0.29785714706054156,-1.3147170669910868
-1.4424352279991348,-1.66008241285556
-2.2833983000255826,0.9850848523804012
-1.514255412418527,-1.5823694525805332
-0.38181243697139006,3.079039685699726
2.9168208041053623,0.49150718976713614
-0.9345223869422707,-1.1385365308754054
-0.09056543838340175,-1.1281617559004777
0.7065313605587026,-2.9702359780599856
1.150823027259265,0.6259305980989845
-0.3668207569174082,4.503416487888399
-1.6071717290491025,-1.2639985431090792
-0.2550373066789973,-2.0567623529773806
-1.4054955523329318,-1.0078983066694933
-2.434084274679478,3.545067319220509
-1.2860021690667611,2.5615585602302273
0.39752522363718074,3.9506864737665275
5.534659168839291,0.6115868330698411
2.1663158358074743,-1.296333866012025
-1.8756760283367757,1.3361274944107409
1.466842191492089,-0.3086801231603418
1.8765989924848363,-2.819269478045531
2.7277541642438563,0.49173698253595144
-1.488973626130043,-1.7286728626844692
0.40407478704073285,0.24295361232652532
-1.8989992356193537,-0.04061179224653669
-1.2502353664378645,1.0040524240121542
-1.5785556134204988,-1.5111541176451948
-1.9447638348433351,4.762772464359646
-2.3511208615017747,0.7203659404936745
-1.8066534256040527,0.6666727971257966
1.3820178912764691,1.5762596983726647
-1.0249509323158743,0.5381258226072524
1.3516556881427977,0.5431629456060246
-0.4799249279868258,2.034381977771331
-0.15128551114520458,-1.1179744624632881
-2.5148632493661793,1.3425160674182348
-2.855842596448106,2.0536662608627214
2.0988024918989665,-2.185900353916464
4.2963304147999235,-0.3262834236427891
0.25942698680881054,2.6495910212846923
1.0194108415800074,2.8291510406653626
-1.8564305399477892,-0.3836069123851278
-1.444175576698118,-1.361386211024388
-0.5668411825140441,0.00765490655952948
-0.822872851019652,-1.834013920915347
-0.14160222028692743,-0.6289440354998251
-2.507248503753391,1.1332090309866083
0.42606917666135746,-0.6593518441393775
1.9471605807314298,-0.20429457607778856
-0.7717160742545511,-1.3728974679444692
-2.3986016060347897,2.222556503986614
-0.9611250961421889,-1.1022231628858414
-1.1256826323951261,0.08923963520551184
4.464220898345048,-0.6490455658409255
1.1419145426056927,0.3515833390708604
-0.031163962976704384,3.0009340101524287
-1.4701761648450862,3.6153555466326828
-1.2137360588165562,1.65621838846947
-1.1161679367007922,0.47218800958321666
-2.1440683897723183,-1.7023679141857253
