income_poverty_ratio,0.0,1.0,2.0,3.0
0.0,0.3058823529411765,0.023529411764705882,0.36470588235294116,0.3058823529411765
0.01,0.0,0.6666666666666666,0.0,0.3333333333333333
0.02,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.36363636363636365
0.03,0.18181818181818182,0.09090909090909091,0.5454545454545454,0.18181818181818182
0.04,0.2,0.12,0.44,0.24
0.05,0.2,0.0,0.5,0.3
0.06,0.0,0.0,1.0,0.0
0.07,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855
0.08,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.3076923076923077
0.09,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.0
0.1,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857
0.11,0.6666666666666666,0.0,0.0,0.3333333333333333
0.12,0.07692307692307693,0.0,0.6153846153846154,0.3076923076923077
0.13,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.23076923076923078
0.14,0.0,0.0,1.0,0.0
0.15,0.375,0.0,0.25,0.375
0.16,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857
0.17,0.36363636363636365,0.0,0.18181818181818182,0.45454545454545453
0.18,0.4444444444444444,0.0,0.2222222222222222,0.3333333333333333
0.19,0.5,0.125,0.25,0.125
0.2,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.42857142857142855
0.21,0.0,0.0,0.6666666666666666,0.3333333333333333
0.22,0.5,0.0,0.25,0.25
0.23,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857
0.24,0.75,0.0,0.0,0.25
0.25,0.42857142857142855,0.0,0.5,0.07142857142857142
0.26,0.4,0.0,0.4,0.2
0.27,0.1111111111111111,0.0,0.5555555555555556,0.3333333333333333
0.28,0.3333333333333333,0.0,0.25,0.4166666666666667
0.29,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857
0.3,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.1111111111111111
0.31,0.5,0.05555555555555555,0.16666666666666666,0.2777777777777778
0.32,0.0,0.0,0.25,0.75
0.33,0.29411764705882354,0.058823529411764705,0.35294117647058826,0.29411764705882354
0.34,0.09090909090909091,0.0,0.8181818181818182,0.09090909090909091
0.35,0.11538461538461539,0.038461538461538464,0.6153846153846154,0.23076923076923078
0.36,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365
0.37,0.4,0.0,0.4,0.2
0.38,0.25,0.0,0.625,0.125
0.39,0.3333333333333333,0.08333333333333333,0.25,0.3333333333333333
0.4,0.3684210526315789,0.0,0.42105263157894735,0.21052631578947367
0.41,0.3181818181818182,0.045454545454545456,0.2727272727272727,0.36363636363636365
0.42,0.20833333333333334,0.125,0.25,0.4166666666666667
0.43,0.42105263157894735,0.0,0.21052631578947367,0.3684210526315789
0.44,0.2727272727272727,0.0,0.45454545454545453,0.2727272727272727
0.45,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.16666666666666666
0.46,0.26666666666666666,0.0,0.5333333333333333,0.2
0.47,0.6666666666666666,0.0,0.25,0.08333333333333333
0.48,0.2857142857142857,0.0,0.5,0.21428571428571427
0.49,0.2,0.06666666666666667,0.4,0.3333333333333333
0.5,0.0,0.0,0.6153846153846154,0.38461538461538464
0.51,0.42857142857142855,0.0,0.25,0.32142857142857145
0.52,0.391304347826087,0.043478260869565216,0.4782608695652174,0.08695652173913043
0.53,0.4166666666666667,0.0,0.4166666666666667,0.16666666666666666
0.54,0.3333333333333333,0.0,0.4074074074074074,0.25925925925925924
0.55,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.38461538461538464
0.56,0.2916666666666667,0.041666666666666664,0.375,0.2916666666666667
0.57,0.4444444444444444,0.05555555555555555,0.2222222222222222,0.2777777777777778
0.58,0.27586206896551724,0.10344827586206896,0.3793103448275862,0.2413793103448276
